[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: mode: prune
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: model: resnet56
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: verbose: False
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: dataset: cifar100
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: dataroot: data
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: batch_size: 128
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: total_epochs: 100
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: lr: 0.01
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar10_resnet56.pth
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-proj_sl-2.0-resnet56
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: finetune: True
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: last_epochs: 100
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: reps: 1
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: method: proj_sl
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: speed_up: 2.0
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: reg: 1e-05
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: delta_reg: 0.0001
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: weight_decay: 0.0005
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: seed: 1
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: global_pruning: True
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: sl_total_epochs: 100
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: sl_lr: 0.01
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: sl_reg_warmup: 0
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: sl_restore: None
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: iterative_steps: 400
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: logger: <Logger cifar100-global-proj_sl-2.0-resnet56 (DEBUG)>
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: device: cuda
[02/21 12:30:41] cifar100-global-proj_sl-2.0-resnet56 INFO: num_classes: 100
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: mode: prune
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: model: resnet56
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: verbose: False
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: dataset: cifar100
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: dataroot: data
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: batch_size: 128
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: total_epochs: 100
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: lr: 0.01
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar100_resnet56.pth
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-proj_sl-2.0-resnet56
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: finetune: True
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: last_epochs: 100
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: reps: 1
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: method: proj_sl
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: speed_up: 2.0
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: reg: 1e-05
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: delta_reg: 0.0001
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: weight_decay: 0.0005
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: seed: 1
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: global_pruning: True
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: sl_total_epochs: 100
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: sl_lr: 0.01
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: sl_reg_warmup: 0
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: sl_restore: None
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: iterative_steps: 400
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: logger: <Logger cifar100-global-proj_sl-2.0-resnet56 (DEBUG)>
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: device: cuda
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: num_classes: 100
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: Loading model from run/cifar100/pretrain/cifar100_resnet56.pth
[02/21 22:54:35] cifar100-global-proj_sl-2.0-resnet56 INFO: Regularizing...
[02/21 23:01:36] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 0/100, Acc=0.6558, Val Loss=1.3960, lr=0.0100
[02/22 04:31:53] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 47/100, Acc=0.6856, Val Loss=1.7003, lr=0.0100
[02/22 04:38:55] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 48/100, Acc=0.6800, Val Loss=1.7176, lr=0.0100
[02/22 04:45:56] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 49/100, Acc=0.6789, Val Loss=1.7626, lr=0.0100
[02/22 04:52:58] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 50/100, Acc=0.6797, Val Loss=1.7312, lr=0.0100
[02/22 05:00:01] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 51/100, Acc=0.6869, Val Loss=1.6695, lr=0.0100
[02/22 05:07:05] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 52/100, Acc=0.6896, Val Loss=1.6660, lr=0.0100
[02/22 05:14:08] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 53/100, Acc=0.6873, Val Loss=1.6893, lr=0.0100
[02/22 05:21:09] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 54/100, Acc=0.6869, Val Loss=1.7168, lr=0.0100
[02/22 05:28:11] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 55/100, Acc=0.6872, Val Loss=1.6538, lr=0.0100
[02/22 05:35:13] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 56/100, Acc=0.6910, Val Loss=1.6831, lr=0.0100
[02/22 05:42:16] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 57/100, Acc=0.6885, Val Loss=1.7071, lr=0.0100
[02/22 05:49:20] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 58/100, Acc=0.6829, Val Loss=1.7361, lr=0.0100
[02/22 05:56:23] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 59/100, Acc=0.6917, Val Loss=1.6698, lr=0.0100
[02/22 06:03:25] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 60/100, Acc=0.7172, Val Loss=1.5138, lr=0.0010
[02/22 06:10:27] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 61/100, Acc=0.7203, Val Loss=1.5114, lr=0.0010
[02/22 06:17:29] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 62/100, Acc=0.7197, Val Loss=1.5106, lr=0.0010
[02/22 06:24:30] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 63/100, Acc=0.7195, Val Loss=1.5246, lr=0.0010
[02/22 06:31:32] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 64/100, Acc=0.7197, Val Loss=1.5062, lr=0.0010
[02/22 06:38:33] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 65/100, Acc=0.7197, Val Loss=1.5317, lr=0.0010
[02/22 06:45:35] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 66/100, Acc=0.7204, Val Loss=1.5234, lr=0.0010
[02/22 06:52:36] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 67/100, Acc=0.7219, Val Loss=1.5271, lr=0.0010
[02/22 06:59:39] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 68/100, Acc=0.7233, Val Loss=1.5313, lr=0.0010
[02/22 07:06:42] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 69/100, Acc=0.7215, Val Loss=1.5359, lr=0.0010
[02/22 07:13:45] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 70/100, Acc=0.7238, Val Loss=1.5382, lr=0.0010
[02/22 07:20:47] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 71/100, Acc=0.7230, Val Loss=1.5402, lr=0.0010
[02/22 07:27:49] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 72/100, Acc=0.7212, Val Loss=1.5397, lr=0.0010
[02/22 07:34:51] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 73/100, Acc=0.7230, Val Loss=1.5571, lr=0.0010
[02/22 07:41:53] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 74/100, Acc=0.7216, Val Loss=1.5533, lr=0.0010
[02/22 07:48:55] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 75/100, Acc=0.7256, Val Loss=1.5497, lr=0.0010
[02/22 07:55:57] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 76/100, Acc=0.7246, Val Loss=1.5572, lr=0.0010
[02/22 08:02:59] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 77/100, Acc=0.7216, Val Loss=1.5557, lr=0.0010
[02/22 08:10:02] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 78/100, Acc=0.7223, Val Loss=1.5642, lr=0.0010
[02/22 08:17:06] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 79/100, Acc=0.7233, Val Loss=1.5660, lr=0.0010
[02/22 08:24:08] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 80/100, Acc=0.7223, Val Loss=1.5688, lr=0.0001
[02/22 08:31:10] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 81/100, Acc=0.7233, Val Loss=1.5660, lr=0.0001
[02/22 08:38:10] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 82/100, Acc=0.7230, Val Loss=1.5707, lr=0.0001
[02/22 08:45:11] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 83/100, Acc=0.7231, Val Loss=1.5701, lr=0.0001
[02/22 08:52:13] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 84/100, Acc=0.7220, Val Loss=1.5682, lr=0.0001
[02/22 08:59:17] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 85/100, Acc=0.7237, Val Loss=1.5689, lr=0.0001
[02/22 09:06:21] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 86/100, Acc=0.7232, Val Loss=1.5701, lr=0.0001
[02/22 09:13:26] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 87/100, Acc=0.7228, Val Loss=1.5582, lr=0.0001
[02/22 09:20:30] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 88/100, Acc=0.7221, Val Loss=1.5659, lr=0.0001
[02/22 09:27:32] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 89/100, Acc=0.7234, Val Loss=1.5657, lr=0.0001
[02/22 09:34:35] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 90/100, Acc=0.7246, Val Loss=1.5577, lr=0.0001
[02/22 09:41:36] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 91/100, Acc=0.7240, Val Loss=1.5653, lr=0.0001
[02/22 09:48:38] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 92/100, Acc=0.7234, Val Loss=1.5649, lr=0.0001
[02/22 09:55:42] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 93/100, Acc=0.7232, Val Loss=1.5615, lr=0.0001
[02/22 10:02:44] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 94/100, Acc=0.7227, Val Loss=1.5626, lr=0.0001
[02/22 10:09:46] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 95/100, Acc=0.7235, Val Loss=1.5640, lr=0.0001
[02/22 10:16:48] cifar100-global-proj_sl-2.0-resnet56 INFO: Epoch 96/100, Acc=0.7254, Val Loss=1.5621, lr=0.0001
