[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: mode: prune
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: model: resnet56
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: verbose: False
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: dataset: cifar100
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: dataroot: data
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: batch_size: 128
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: total_epochs: 100
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: lr: 0.01
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar10_resnet56.pth
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-group_sl-3.0-resnet56
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: finetune: True
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: last_epochs: 100
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: reps: 1
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: method: group_sl
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: speed_up: 3.0
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: reg: 1e-05
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: delta_reg: 0.0001
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: weight_decay: 0.0005
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: seed: 1
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: global_pruning: True
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: sl_total_epochs: 100
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: sl_lr: 0.01
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: sl_reg_warmup: 0
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: sl_restore: None
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: iterative_steps: 400
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: logger: <Logger cifar100-global-group_sl-3.0-resnet56 (DEBUG)>
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: device: cuda
[02/21 12:30:56] cifar100-global-group_sl-3.0-resnet56 INFO: num_classes: 100
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: mode: prune
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: model: resnet56
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: verbose: False
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: dataset: cifar100
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: dataroot: data
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: batch_size: 128
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: total_epochs: 100
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: lr: 0.01
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar100_resnet56.pth
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-group_sl-3.0-resnet56
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: finetune: True
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: last_epochs: 100
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: reps: 1
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: method: group_sl
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: speed_up: 3.0
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: reg: 1e-05
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: delta_reg: 0.0001
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: weight_decay: 0.0005
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: seed: 1
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: global_pruning: True
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: sl_total_epochs: 100
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: sl_lr: 0.01
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: sl_reg_warmup: 0
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: sl_restore: None
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: iterative_steps: 400
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: logger: <Logger cifar100-global-group_sl-3.0-resnet56 (DEBUG)>
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: device: cuda
[02/21 21:37:31] cifar100-global-group_sl-3.0-resnet56 INFO: num_classes: 100
[02/21 21:37:32] cifar100-global-group_sl-3.0-resnet56 INFO: Loading model from run/cifar100/pretrain/cifar100_resnet56.pth
[02/21 21:37:32] cifar100-global-group_sl-3.0-resnet56 INFO: Regularizing...
[02/21 21:38:30] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 0/100, Acc=0.6568, Val Loss=1.4284, lr=0.0100
[02/21 22:23:37] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 46/100, Acc=0.6863, Val Loss=1.6377, lr=0.0100
[02/21 22:24:37] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 47/100, Acc=0.6833, Val Loss=1.6565, lr=0.0100
[02/21 22:25:38] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 48/100, Acc=0.6901, Val Loss=1.6405, lr=0.0100
[02/21 22:26:38] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 49/100, Acc=0.6889, Val Loss=1.6530, lr=0.0100
[02/21 22:27:39] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 50/100, Acc=0.6875, Val Loss=1.6420, lr=0.0100
[02/21 22:28:39] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 51/100, Acc=0.6850, Val Loss=1.6906, lr=0.0100
[02/21 22:29:39] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 52/100, Acc=0.6891, Val Loss=1.6473, lr=0.0100
[02/21 22:30:40] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 53/100, Acc=0.6884, Val Loss=1.6824, lr=0.0100
[02/21 22:31:40] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 54/100, Acc=0.6984, Val Loss=1.6603, lr=0.0100
[02/21 22:32:40] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 55/100, Acc=0.6952, Val Loss=1.6354, lr=0.0100
[02/21 22:33:40] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 56/100, Acc=0.6887, Val Loss=1.6809, lr=0.0100
[02/21 22:34:41] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 57/100, Acc=0.6918, Val Loss=1.6572, lr=0.0100
[02/21 22:35:41] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 58/100, Acc=0.6897, Val Loss=1.7075, lr=0.0100
[02/21 22:36:41] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 59/100, Acc=0.6957, Val Loss=1.6509, lr=0.0100
[02/21 22:37:41] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 60/100, Acc=0.7151, Val Loss=1.5035, lr=0.0010
[02/21 22:38:40] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 61/100, Acc=0.7171, Val Loss=1.4991, lr=0.0010
[02/21 22:39:39] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 62/100, Acc=0.7205, Val Loss=1.4957, lr=0.0010
[02/21 22:40:38] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 63/100, Acc=0.7214, Val Loss=1.5025, lr=0.0010
[02/21 22:41:37] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 64/100, Acc=0.7221, Val Loss=1.4885, lr=0.0010
[02/21 22:42:36] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 65/100, Acc=0.7208, Val Loss=1.5103, lr=0.0010
[02/21 22:43:34] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 66/100, Acc=0.7209, Val Loss=1.5011, lr=0.0010
[02/21 22:44:33] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 67/100, Acc=0.7210, Val Loss=1.5038, lr=0.0010
[02/21 22:45:32] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 68/100, Acc=0.7233, Val Loss=1.5083, lr=0.0010
[02/21 22:46:31] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 69/100, Acc=0.7236, Val Loss=1.5091, lr=0.0010
[02/21 22:47:30] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 70/100, Acc=0.7234, Val Loss=1.5109, lr=0.0010
[02/21 22:48:28] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 71/100, Acc=0.7251, Val Loss=1.5101, lr=0.0010
[02/21 22:49:27] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 72/100, Acc=0.7232, Val Loss=1.5199, lr=0.0010
[02/21 22:50:26] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 73/100, Acc=0.7219, Val Loss=1.5391, lr=0.0010
[02/21 22:51:25] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 74/100, Acc=0.7226, Val Loss=1.5289, lr=0.0010
[02/21 22:52:23] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 75/100, Acc=0.7228, Val Loss=1.5316, lr=0.0010
[02/21 22:53:22] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 76/100, Acc=0.7223, Val Loss=1.5347, lr=0.0010
[02/21 22:54:20] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 77/100, Acc=0.7253, Val Loss=1.5315, lr=0.0010
[02/21 22:55:19] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 78/100, Acc=0.7221, Val Loss=1.5459, lr=0.0010
[02/21 22:56:18] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 79/100, Acc=0.7213, Val Loss=1.5437, lr=0.0010
[02/21 22:57:17] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 80/100, Acc=0.7224, Val Loss=1.5436, lr=0.0001
[02/21 22:58:16] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 81/100, Acc=0.7228, Val Loss=1.5407, lr=0.0001
[02/21 22:59:15] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 82/100, Acc=0.7228, Val Loss=1.5445, lr=0.0001
[02/21 23:00:14] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 83/100, Acc=0.7215, Val Loss=1.5477, lr=0.0001
[02/21 23:01:13] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 84/100, Acc=0.7233, Val Loss=1.5411, lr=0.0001
[02/21 23:02:12] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 85/100, Acc=0.7228, Val Loss=1.5414, lr=0.0001
[02/21 23:03:11] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 86/100, Acc=0.7237, Val Loss=1.5451, lr=0.0001
[02/21 23:04:10] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 87/100, Acc=0.7239, Val Loss=1.5366, lr=0.0001
[02/21 23:05:09] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 88/100, Acc=0.7235, Val Loss=1.5390, lr=0.0001
[02/21 23:06:08] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 89/100, Acc=0.7225, Val Loss=1.5382, lr=0.0001
[02/21 23:07:07] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 90/100, Acc=0.7232, Val Loss=1.5346, lr=0.0001
[02/21 23:08:06] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 91/100, Acc=0.7224, Val Loss=1.5434, lr=0.0001
[02/21 23:09:05] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 92/100, Acc=0.7245, Val Loss=1.5399, lr=0.0001
[02/21 23:10:04] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 93/100, Acc=0.7236, Val Loss=1.5367, lr=0.0001
[02/21 23:11:03] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 94/100, Acc=0.7237, Val Loss=1.5370, lr=0.0001
[02/21 23:12:02] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 95/100, Acc=0.7248, Val Loss=1.5387, lr=0.0001
[02/21 23:13:02] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 96/100, Acc=0.7236, Val Loss=1.5394, lr=0.0001
[02/21 23:14:01] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 97/100, Acc=0.7229, Val Loss=1.5492, lr=0.0001
[02/21 23:15:01] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 98/100, Acc=0.7239, Val Loss=1.5374, lr=0.0001
[02/21 23:16:00] cifar100-global-group_sl-3.0-resnet56 INFO: Epoch 99/100, Acc=0.7236, Val Loss=1.5399, lr=0.0001
[02/21 23:16:00] cifar100-global-group_sl-3.0-resnet56 INFO: Best Acc=0.7253
