[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: mode: prune
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: model: resnet56
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: verbose: False
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: dataset: cifar100
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: dataroot: data
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: batch_size: 128
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: total_epochs: 100
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: lr: 0.01
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar10_resnet56.pth
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-slim-2.0-resnet56
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: finetune: True
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: last_epochs: 100
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: reps: 1
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: method: slim
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: speed_up: 2.0
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: reg: 1e-05
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: delta_reg: 0.0001
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: weight_decay: 0.0005
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: seed: 1
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: global_pruning: True
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: sl_total_epochs: 100
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: sl_lr: 0.01
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: sl_reg_warmup: 0
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: sl_restore: None
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: iterative_steps: 400
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: logger: <Logger cifar100-global-slim-2.0-resnet56 (DEBUG)>
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: device: cuda
[02/21 12:30:20] cifar100-global-slim-2.0-resnet56 INFO: num_classes: 100
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: mode: prune
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: model: resnet56
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: verbose: False
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: dataset: cifar100
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: dataroot: data
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: batch_size: 128
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: total_epochs: 100
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: lr: 0.01
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar100_resnet56.pth
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-slim-2.0-resnet56
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: finetune: True
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: last_epochs: 100
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: reps: 1
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: method: slim
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: speed_up: 2.0
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: reg: 1e-05
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: delta_reg: 0.0001
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: weight_decay: 0.0005
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: seed: 1
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: global_pruning: True
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: sl_total_epochs: 100
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: sl_lr: 0.01
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: sl_reg_warmup: 0
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: sl_restore: None
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: iterative_steps: 400
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: logger: <Logger cifar100-global-slim-2.0-resnet56 (DEBUG)>
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: device: cuda
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: num_classes: 100
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: Loading model from run/cifar100/pretrain/cifar100_resnet56.pth
[02/21 17:24:14] cifar100-global-slim-2.0-resnet56 INFO: Regularizing...
[02/21 17:24:41] cifar100-global-slim-2.0-resnet56 INFO: Epoch 0/100, Acc=0.6549, Val Loss=1.4473, lr=0.0100
[02/21 17:45:37] cifar100-global-slim-2.0-resnet56 INFO: Epoch 45/100, Acc=0.6913, Val Loss=1.6870, lr=0.0100
[02/21 17:46:05] cifar100-global-slim-2.0-resnet56 INFO: Epoch 46/100, Acc=0.6887, Val Loss=1.6770, lr=0.0100
[02/21 17:46:33] cifar100-global-slim-2.0-resnet56 INFO: Epoch 47/100, Acc=0.6978, Val Loss=1.6800, lr=0.0100
[02/21 17:47:01] cifar100-global-slim-2.0-resnet56 INFO: Epoch 48/100, Acc=0.6997, Val Loss=1.6438, lr=0.0100
[02/21 17:47:30] cifar100-global-slim-2.0-resnet56 INFO: Epoch 49/100, Acc=0.6922, Val Loss=1.7026, lr=0.0100
[02/21 17:47:58] cifar100-global-slim-2.0-resnet56 INFO: Epoch 50/100, Acc=0.6898, Val Loss=1.7419, lr=0.0100
[02/21 17:48:26] cifar100-global-slim-2.0-resnet56 INFO: Epoch 51/100, Acc=0.6888, Val Loss=1.7402, lr=0.0100
[02/21 17:48:54] cifar100-global-slim-2.0-resnet56 INFO: Epoch 52/100, Acc=0.6996, Val Loss=1.6730, lr=0.0100
[02/21 17:49:22] cifar100-global-slim-2.0-resnet56 INFO: Epoch 53/100, Acc=0.6933, Val Loss=1.6782, lr=0.0100
[02/21 17:49:50] cifar100-global-slim-2.0-resnet56 INFO: Epoch 54/100, Acc=0.6959, Val Loss=1.6886, lr=0.0100
[02/21 17:50:19] cifar100-global-slim-2.0-resnet56 INFO: Epoch 55/100, Acc=0.6955, Val Loss=1.7166, lr=0.0100
[02/21 17:50:47] cifar100-global-slim-2.0-resnet56 INFO: Epoch 56/100, Acc=0.6881, Val Loss=1.7943, lr=0.0100
[02/21 17:51:15] cifar100-global-slim-2.0-resnet56 INFO: Epoch 57/100, Acc=0.6950, Val Loss=1.7341, lr=0.0100
[02/21 17:51:43] cifar100-global-slim-2.0-resnet56 INFO: Epoch 58/100, Acc=0.6944, Val Loss=1.7639, lr=0.0100
[02/21 17:52:10] cifar100-global-slim-2.0-resnet56 INFO: Epoch 59/100, Acc=0.6968, Val Loss=1.7648, lr=0.0100
[02/21 17:52:38] cifar100-global-slim-2.0-resnet56 INFO: Epoch 60/100, Acc=0.7136, Val Loss=1.6151, lr=0.0010
[02/21 17:53:06] cifar100-global-slim-2.0-resnet56 INFO: Epoch 61/100, Acc=0.7137, Val Loss=1.6143, lr=0.0010
[02/21 17:53:33] cifar100-global-slim-2.0-resnet56 INFO: Epoch 62/100, Acc=0.7152, Val Loss=1.6100, lr=0.0010
[02/21 17:54:01] cifar100-global-slim-2.0-resnet56 INFO: Epoch 63/100, Acc=0.7159, Val Loss=1.6182, lr=0.0010
[02/21 17:54:29] cifar100-global-slim-2.0-resnet56 INFO: Epoch 64/100, Acc=0.7146, Val Loss=1.6046, lr=0.0010
[02/21 17:54:57] cifar100-global-slim-2.0-resnet56 INFO: Epoch 65/100, Acc=0.7163, Val Loss=1.6259, lr=0.0010
[02/21 17:55:24] cifar100-global-slim-2.0-resnet56 INFO: Epoch 66/100, Acc=0.7169, Val Loss=1.6123, lr=0.0010
[02/21 17:55:52] cifar100-global-slim-2.0-resnet56 INFO: Epoch 67/100, Acc=0.7188, Val Loss=1.6041, lr=0.0010
[02/21 17:56:20] cifar100-global-slim-2.0-resnet56 INFO: Epoch 68/100, Acc=0.7189, Val Loss=1.6150, lr=0.0010
[02/21 17:56:48] cifar100-global-slim-2.0-resnet56 INFO: Epoch 69/100, Acc=0.7179, Val Loss=1.6165, lr=0.0010
[02/21 17:57:16] cifar100-global-slim-2.0-resnet56 INFO: Epoch 70/100, Acc=0.7171, Val Loss=1.6243, lr=0.0010
[02/21 17:57:44] cifar100-global-slim-2.0-resnet56 INFO: Epoch 71/100, Acc=0.7184, Val Loss=1.6189, lr=0.0010
[02/21 17:58:11] cifar100-global-slim-2.0-resnet56 INFO: Epoch 72/100, Acc=0.7193, Val Loss=1.6223, lr=0.0010
[02/21 17:58:39] cifar100-global-slim-2.0-resnet56 INFO: Epoch 73/100, Acc=0.7164, Val Loss=1.6417, lr=0.0010
[02/21 17:59:07] cifar100-global-slim-2.0-resnet56 INFO: Epoch 74/100, Acc=0.7183, Val Loss=1.6310, lr=0.0010
[02/21 17:59:35] cifar100-global-slim-2.0-resnet56 INFO: Epoch 75/100, Acc=0.7195, Val Loss=1.6356, lr=0.0010
[02/21 18:00:02] cifar100-global-slim-2.0-resnet56 INFO: Epoch 76/100, Acc=0.7206, Val Loss=1.6390, lr=0.0010
[02/21 18:00:30] cifar100-global-slim-2.0-resnet56 INFO: Epoch 77/100, Acc=0.7197, Val Loss=1.6323, lr=0.0010
[02/21 18:00:58] cifar100-global-slim-2.0-resnet56 INFO: Epoch 78/100, Acc=0.7183, Val Loss=1.6461, lr=0.0010
[02/21 18:01:25] cifar100-global-slim-2.0-resnet56 INFO: Epoch 79/100, Acc=0.7198, Val Loss=1.6348, lr=0.0010
[02/21 18:01:53] cifar100-global-slim-2.0-resnet56 INFO: Epoch 80/100, Acc=0.7177, Val Loss=1.6404, lr=0.0001
[02/21 18:02:21] cifar100-global-slim-2.0-resnet56 INFO: Epoch 81/100, Acc=0.7203, Val Loss=1.6351, lr=0.0001
[02/21 18:02:48] cifar100-global-slim-2.0-resnet56 INFO: Epoch 82/100, Acc=0.7189, Val Loss=1.6436, lr=0.0001
[02/21 18:03:16] cifar100-global-slim-2.0-resnet56 INFO: Epoch 83/100, Acc=0.7200, Val Loss=1.6423, lr=0.0001
[02/21 18:03:44] cifar100-global-slim-2.0-resnet56 INFO: Epoch 84/100, Acc=0.7187, Val Loss=1.6417, lr=0.0001
[02/21 18:04:11] cifar100-global-slim-2.0-resnet56 INFO: Epoch 85/100, Acc=0.7206, Val Loss=1.6379, lr=0.0001
[02/21 18:04:39] cifar100-global-slim-2.0-resnet56 INFO: Epoch 86/100, Acc=0.7195, Val Loss=1.6435, lr=0.0001
[02/21 18:05:07] cifar100-global-slim-2.0-resnet56 INFO: Epoch 87/100, Acc=0.7192, Val Loss=1.6324, lr=0.0001
[02/21 18:05:35] cifar100-global-slim-2.0-resnet56 INFO: Epoch 88/100, Acc=0.7183, Val Loss=1.6359, lr=0.0001
[02/21 18:06:02] cifar100-global-slim-2.0-resnet56 INFO: Epoch 89/100, Acc=0.7209, Val Loss=1.6382, lr=0.0001
[02/21 18:06:30] cifar100-global-slim-2.0-resnet56 INFO: Epoch 90/100, Acc=0.7213, Val Loss=1.6320, lr=0.0001
[02/21 18:06:58] cifar100-global-slim-2.0-resnet56 INFO: Epoch 91/100, Acc=0.7195, Val Loss=1.6364, lr=0.0001
[02/21 18:07:25] cifar100-global-slim-2.0-resnet56 INFO: Epoch 92/100, Acc=0.7212, Val Loss=1.6354, lr=0.0001
[02/21 18:07:53] cifar100-global-slim-2.0-resnet56 INFO: Epoch 93/100, Acc=0.7203, Val Loss=1.6344, lr=0.0001
[02/21 18:08:21] cifar100-global-slim-2.0-resnet56 INFO: Epoch 94/100, Acc=0.7197, Val Loss=1.6336, lr=0.0001
[02/21 18:08:49] cifar100-global-slim-2.0-resnet56 INFO: Epoch 95/100, Acc=0.7206, Val Loss=1.6409, lr=0.0001
[02/21 18:09:17] cifar100-global-slim-2.0-resnet56 INFO: Epoch 96/100, Acc=0.7190, Val Loss=1.6402, lr=0.0001
[02/21 18:09:44] cifar100-global-slim-2.0-resnet56 INFO: Epoch 97/100, Acc=0.7195, Val Loss=1.6496, lr=0.0001
[02/21 18:10:12] cifar100-global-slim-2.0-resnet56 INFO: Epoch 98/100, Acc=0.7203, Val Loss=1.6383, lr=0.0001
[02/21 18:10:40] cifar100-global-slim-2.0-resnet56 INFO: Epoch 99/100, Acc=0.7188, Val Loss=1.6389, lr=0.0001
[02/21 18:10:40] cifar100-global-slim-2.0-resnet56 INFO: Best Acc=0.7213
[02/21 18:10:40] cifar100-global-slim-2.0-resnet56 INFO: Loading the sparse model from run/cifar100/prune/cifar100-global-slim-2.0-resnet56/reg_cifar100_resnet56_slim_1e-05.pth...
[02/21 18:10:43] cifar100-global-slim-2.0-resnet56 INFO: Pruning...
[02/21 18:10:50] cifar100-global-slim-2.0-resnet56 INFO: ResNet(
  (conv1): Conv2d(3, 8, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn1): BatchNorm2d(8, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (relu): ReLU(inplace=True)
  (layer1): Sequential(
    (0): BasicBlock(
      (conv1): Conv2d(8, 2, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(2, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (relu): ReLU(inplace=True)
      (conv2): Conv2d(2, 8, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(8, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
