[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: mode: prune
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: model: resnet56
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: verbose: False
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: dataset: cifar100
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: dataroot: data
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: batch_size: 128
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: total_epochs: 100
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: lr: 0.01
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar10_resnet56.pth
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-proj_sl-3.0-resnet56
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: finetune: True
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: last_epochs: 100
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: reps: 1
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: method: proj_sl
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: speed_up: 3.0
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: reg: 1e-05
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: delta_reg: 0.0001
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: weight_decay: 0.0005
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: seed: 1
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: global_pruning: True
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: sl_total_epochs: 100
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: sl_lr: 0.01
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: sl_reg_warmup: 0
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: sl_restore: None
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: iterative_steps: 400
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: logger: <Logger cifar100-global-proj_sl-3.0-resnet56 (DEBUG)>
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: device: cuda
[02/21 12:31:06] cifar100-global-proj_sl-3.0-resnet56 INFO: num_classes: 100
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: mode: prune
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: model: resnet56
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: verbose: False
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: dataset: cifar100
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: dataroot: data
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: batch_size: 128
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: total_epochs: 100
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: lr: 0.01
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar100_resnet56.pth
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-proj_sl-3.0-resnet56
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: finetune: True
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: last_epochs: 100
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: reps: 1
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: method: proj_sl
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: speed_up: 3.0
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: reg: 1e-05
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: delta_reg: 0.0001
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: weight_decay: 0.0005
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: seed: 1
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: global_pruning: True
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: sl_total_epochs: 100
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: sl_lr: 0.01
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: sl_reg_warmup: 0
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: sl_restore: None
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: iterative_steps: 400
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: logger: <Logger cifar100-global-proj_sl-3.0-resnet56 (DEBUG)>
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: device: cuda
[02/22 00:50:54] cifar100-global-proj_sl-3.0-resnet56 INFO: num_classes: 100
[02/22 00:50:55] cifar100-global-proj_sl-3.0-resnet56 INFO: Loading model from run/cifar100/pretrain/cifar100_resnet56.pth
[02/22 00:50:55] cifar100-global-proj_sl-3.0-resnet56 INFO: Regularizing...
[02/22 00:57:39] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 0/100, Acc=0.6377, Val Loss=1.5375, lr=0.0100
[02/22 06:16:10] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 47/100, Acc=0.6929, Val Loss=1.6375, lr=0.0100
[02/22 06:22:59] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 48/100, Acc=0.6923, Val Loss=1.6322, lr=0.0100
[02/22 06:29:46] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 49/100, Acc=0.6857, Val Loss=1.6410, lr=0.0100
[02/22 06:36:34] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 50/100, Acc=0.6862, Val Loss=1.6978, lr=0.0100
[02/22 06:43:22] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 51/100, Acc=0.6852, Val Loss=1.6858, lr=0.0100
[02/22 06:50:09] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 52/100, Acc=0.6866, Val Loss=1.6986, lr=0.0100
[02/22 06:56:56] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 53/100, Acc=0.6856, Val Loss=1.6712, lr=0.0100
[02/22 07:03:43] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 54/100, Acc=0.6830, Val Loss=1.7331, lr=0.0100
[02/22 07:10:28] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 55/100, Acc=0.6881, Val Loss=1.6991, lr=0.0100
[02/22 07:17:15] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 56/100, Acc=0.6892, Val Loss=1.7007, lr=0.0100
[02/22 07:24:03] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 57/100, Acc=0.6947, Val Loss=1.7030, lr=0.0100
[02/22 07:30:49] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 58/100, Acc=0.6873, Val Loss=1.7507, lr=0.0100
[02/22 07:37:36] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 59/100, Acc=0.6912, Val Loss=1.7144, lr=0.0100
[02/22 07:44:25] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 60/100, Acc=0.7158, Val Loss=1.5267, lr=0.0010
[02/22 07:51:13] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 61/100, Acc=0.7203, Val Loss=1.5155, lr=0.0010
[02/22 07:57:59] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 62/100, Acc=0.7220, Val Loss=1.5155, lr=0.0010
[02/22 08:04:45] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 63/100, Acc=0.7196, Val Loss=1.5203, lr=0.0010
[02/22 08:11:30] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 64/100, Acc=0.7222, Val Loss=1.5143, lr=0.0010
[02/22 08:18:16] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 65/100, Acc=0.7220, Val Loss=1.5345, lr=0.0010
[02/22 08:25:02] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 66/100, Acc=0.7242, Val Loss=1.5241, lr=0.0010
[02/22 08:31:49] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 67/100, Acc=0.7231, Val Loss=1.5273, lr=0.0010
[02/22 08:38:36] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 68/100, Acc=0.7228, Val Loss=1.5295, lr=0.0010
[02/22 08:45:21] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 69/100, Acc=0.7224, Val Loss=1.5338, lr=0.0010
[02/22 08:52:08] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 70/100, Acc=0.7218, Val Loss=1.5357, lr=0.0010
[02/22 08:58:54] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 71/100, Acc=0.7214, Val Loss=1.5386, lr=0.0010
[02/22 09:05:40] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 72/100, Acc=0.7207, Val Loss=1.5455, lr=0.0010
[02/22 09:12:26] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 73/100, Acc=0.7211, Val Loss=1.5600, lr=0.0010
[02/22 09:19:11] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 74/100, Acc=0.7214, Val Loss=1.5549, lr=0.0010
[02/22 09:25:56] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 75/100, Acc=0.7217, Val Loss=1.5613, lr=0.0010
[02/22 09:32:41] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 76/100, Acc=0.7211, Val Loss=1.5662, lr=0.0010
[02/22 09:39:26] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 77/100, Acc=0.7219, Val Loss=1.5530, lr=0.0010
[02/22 09:46:14] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 78/100, Acc=0.7199, Val Loss=1.5684, lr=0.0010
[02/22 09:53:02] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 79/100, Acc=0.7219, Val Loss=1.5653, lr=0.0010
[02/22 09:59:50] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 80/100, Acc=0.7223, Val Loss=1.5681, lr=0.0001
[02/22 10:06:37] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 81/100, Acc=0.7208, Val Loss=1.5653, lr=0.0001
[02/22 10:13:24] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 82/100, Acc=0.7221, Val Loss=1.5674, lr=0.0001
[02/22 10:20:11] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 83/100, Acc=0.7205, Val Loss=1.5707, lr=0.0001
[02/22 10:26:57] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 84/100, Acc=0.7210, Val Loss=1.5665, lr=0.0001
[02/22 10:33:44] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 85/100, Acc=0.7211, Val Loss=1.5705, lr=0.0001
[02/22 10:40:28] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 86/100, Acc=0.7213, Val Loss=1.5679, lr=0.0001
[02/22 10:47:14] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 87/100, Acc=0.7216, Val Loss=1.5605, lr=0.0001
[02/22 10:54:02] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 88/100, Acc=0.7227, Val Loss=1.5647, lr=0.0001
[02/22 11:00:49] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 89/100, Acc=0.7226, Val Loss=1.5679, lr=0.0001
[02/22 11:07:37] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 90/100, Acc=0.7215, Val Loss=1.5595, lr=0.0001
[02/22 11:14:25] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 91/100, Acc=0.7213, Val Loss=1.5644, lr=0.0001
[02/22 11:21:11] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 92/100, Acc=0.7180, Val Loss=1.5635, lr=0.0001
[02/22 11:27:58] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 93/100, Acc=0.7228, Val Loss=1.5627, lr=0.0001
[02/22 11:34:46] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 94/100, Acc=0.7213, Val Loss=1.5622, lr=0.0001
[02/22 11:41:33] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 95/100, Acc=0.7212, Val Loss=1.5677, lr=0.0001
[02/22 11:48:22] cifar100-global-proj_sl-3.0-resnet56 INFO: Epoch 96/100, Acc=0.7213, Val Loss=1.5634, lr=0.0001
